Customer_ID,Payment_Method,Monthly_Spend,Discount_Offered
CUST004969,Debit Card,69.1,14.62
CUST004970,PayPal,46.39,10.27
CUST004971,PayPal,30.26,7.49
CUST004972,Credit Card,35.73,18.26
CUST004973,Credit Card,43.18,19.83
CUST004974,Credit Card,23.76,5.75
CUST004975,Debit Card,45.97,13.31
CUST004976,Debit Card,41.44,8.92
CUST004977,Credit Card,40.64,17.49
CUST004978,Debit Card,51.59,10.19
CUST004979,Debit Card,56.1,15.72
CUST004980,PayPal,32.92,13.09
CUST004981,Debit Card,44.32,13.12
CUST004982,PayPal,38.85,17.87
CUST004983,Credit Card,44.82,12.06
CUST004984,Debit Card,52.43,17.68
CUST004985,PayPal,53.85,10.45
CUST004986,Debit Card,53.76,7.62
CUST004987,PayPal,31.39,11.83
CUST004988,PayPal,48.6,12.48
CUST004989,Debit Card,53.1,12.18
CUST004990,Credit Card,57.6,17.12
CUST004991,PayPal,53.51,13.47
CUST004992,Credit Card,50.63,18.33
CUST004993,Debit Card,28.97,12.71
CUST004994,Debit Card,46.97,8.37
CUST004995,Credit Card,48.15,6.94
CUST004996,Debit Card,51.61,18.03
CUST004997,PayPal,36.32,5.84
CUST004998,Credit Card,42.07,6.76
CUST004999,Debit Card,60.09,5.95
CUST005000,Debit Card,49.48,11.36
